uid,person,class,annoId
272214,2,1,42281
272215,1,1,42282
272216,2,1,42282
272217,1,1,42283
272218,2,1,42283
272219,1,1,42284
272220,2,1,42284
272221,1,1,42285
272222,2,1,42285
272223,1,1,42286
272224,2,1,42286
272225,1,1,42287
272226,2,4,42287
272227,1,1,42289
272228,2,1,42289
272229,1,1,42291
272230,2,1,42291
272231,1,1,42292
272232,2,1,42292
272233,1,1,42293
272234,2,1,42293
272235,1,1,42295
272236,2,1,42295
272237,1,1,42297
272238,2,1,42297
272239,1,1,42298
272240,2,1,42298
272241,1,1,42299
272242,2,4,42299
272243,1,1,42300
272244,2,1,42300
272245,1,1,42301
272246,2,1,42301
272247,1,1,42302
272248,2,1,42302
272249,1,1,42303
272250,2,1,42303
272251,1,1,42304
272252,2,1,42304
272253,1,1,42305
272254,2,1,42305
272255,1,1,42306
272256,2,1,42306
272257,1,1,42307
272258,2,1,42307
272259,1,1,42308
272260,2,1,42308
272261,1,1,42309
272262,2,1,42309
272263,1,1,42310
272264,2,1,42310
272265,1,1,42311
272266,2,4,42311
272267,1,1,42312
272268,2,4,42312
272269,1,1,42313
272270,2,4,42313
272271,1,1,42314
272272,2,1,42314
272273,1,1,42315
272274,2,1,42315
272275,1,1,42316
272276,2,1,42316
272279,1,1,42319
272280,2,1,42319
272283,1,1,42321
272284,2,1,42321
272285,1,1,42322
272286,2,4,42322
272287,1,1,42323
272288,2,1,42323
272289,1,1,42324
272290,2,1,42324
272291,1,1,42325
272292,2,1,42325
272293,1,1,42326
272294,2,1,42326
272295,1,1,42327
272296,2,1,42327
272297,1,1,42328
272298,2,1,42328
272299,1,1,42329
272300,2,4,42329
272301,1,1,42330
272302,2,1,42330
272303,1,1,42331
272304,2,4,42331
272305,1,1,42332
272306,2,1,42332
272307,1,1,42333
272308,2,1,42333
272309,1,1,42334
272310,2,1,42334
272311,1,1,42335
272312,2,1,42335
272313,1,1,42336
272314,2,1,42336
272315,1,1,42337
272316,2,4,42337
272317,1,1,42338
272318,2,1,42338
272319,1,1,42339
272320,2,1,42339
272321,1,1,42340
272322,2,1,42340
272323,1,1,42341
272324,2,1,42341
272325,1,1,42342
272326,2,1,42342
272327,1,1,42343
272328,2,1,42343
272329,1,1,42344
272330,2,1,42344
272331,1,1,42345
272332,2,1,42345
272333,1,1,42346
272334,2,1,42346
272335,1,1,42347
272336,2,4,42347
272337,1,1,42348
272338,2,1,42348
272339,1,1,42349
272340,2,1,42349
272341,1,1,42350
272342,2,4,42350
272343,1,1,42351
272344,2,1,42351
272345,1,1,42352
272346,2,1,42352
272347,1,1,42353
272348,2,1,42353
272349,1,1,42354
272350,2,1,42354
272351,1,1,42355
272352,2,1,42355
272353,1,1,42356
272354,2,4,42356
272355,1,1,42357
272356,2,1,42357
272357,1,1,42358
272358,2,1,42358
272359,1,1,42359
272360,2,1,42359
272361,1,1,42360
272362,2,1,42360
272363,1,1,42361
272364,2,4,42361
272365,1,1,42362
272366,2,1,42362
272367,1,1,42363
272368,2,1,42363
272369,1,1,42364
272370,2,4,42364
272371,1,1,42365
272372,2,1,42365
272373,1,1,42366
272374,2,1,42366
272375,1,1,42367
272376,2,1,42367
272377,1,1,42368
272378,2,1,42368
272379,1,1,42369
272380,2,1,42369
272381,1,1,42370
272382,2,1,42370
272383,1,1,42371
272384,2,1,42371
272385,1,1,42372
272386,2,1,42372
272387,1,1,42373
272388,2,1,42373
272389,1,1,42374
272390,2,1,42374
272391,1,1,42375
272392,2,1,42375
272393,1,1,42376
272394,2,1,42376
272395,1,1,42377
272396,2,1,42377
272397,1,1,42378
272398,2,4,42378
272399,1,1,42379
272400,2,4,42379
272401,1,1,42380
272402,2,1,42380
272405,1,1,42382
272406,2,1,42382
272407,1,1,42383
272408,2,1,42383
272409,1,1,42384
272410,2,1,42384
272411,1,1,42385
272412,2,1,42385
272413,1,1,42386
272414,2,1,42386
272415,1,1,42387
272416,2,1,42387
272417,1,1,42388
272418,2,1,42388
272419,1,1,42389
272420,2,1,42389
272421,1,1,42390
272422,2,4,42390
272423,1,1,42391
272424,2,1,42391
272425,1,1,42392
272426,2,1,42392
272427,1,1,42393
272428,2,4,42393
272429,1,1,42394
272430,2,1,42394
272431,1,1,42395
272432,2,1,42395
272433,1,1,42396
272434,2,1,42396
272435,1,1,42397
272436,2,1,42397
272437,1,1,42398
272438,2,1,42398
272439,1,1,42399
272440,2,4,42399
272441,1,1,42400
272442,2,1,42400
272443,1,1,42401
272444,2,4,42401
272445,1,1,42402
272446,2,1,42402
272447,1,1,42403
272448,2,1,42403
272449,1,1,42404
272450,2,4,42404
272451,1,1,42405
272452,2,1,42405
272453,1,1,42406
272454,2,1,42406
272455,1,1,42407
272456,2,1,42407
272457,1,1,42408
272458,2,4,42408
272459,1,1,42409
272460,2,1,42409
272461,1,1,42410
272462,2,1,42410
272463,1,1,42411
272464,2,1,42411
272465,1,1,42412
272466,2,1,42412
272467,1,1,42413
272468,2,1,42413
272469,1,1,42414
272470,2,1,42414
272471,1,1,42415
272472,2,1,42415
272473,1,1,42416
272474,2,1,42416
272475,1,1,42417
272476,2,1,42417
272477,1,1,42418
272478,2,1,42418
272479,1,1,42419
272480,2,1,42419
272481,1,1,42420
272482,2,1,42420
272483,1,1,42421
272484,2,1,42421
272485,1,1,42422
272486,2,1,42422
272487,1,1,42423
272488,2,4,42423
272489,1,1,42424
272490,2,1,42424
272491,1,1,42425
272492,2,1,42425
272493,1,1,42426
272494,2,1,42426
272495,1,1,42427
272496,2,1,42427
272497,1,1,42428
272498,2,1,42428
272499,1,1,42429
272500,2,1,42429
272501,1,1,42430
272502,2,1,42430
272503,1,1,42431
272504,2,1,42431
272505,1,1,42432
272506,2,1,42432
272507,1,1,42433
272508,2,4,42433
272509,1,1,42434
272510,2,1,42434
272511,1,1,42435
272512,2,1,42435
272513,1,1,42436
272514,2,1,42436
272515,1,1,42437
272516,2,1,42437
272517,1,1,42438
272518,2,1,42438
272519,1,1,42439
272520,2,1,42439
272521,1,1,42440
272522,2,1,42440
272523,1,1,42441
272524,2,1,42441
272525,1,1,42442
272526,2,1,42442
272527,1,1,42443
272528,2,1,42443
272529,1,1,42444
272530,2,3,42444
272531,1,1,42445
272532,2,1,42445
272533,1,1,42446
272534,2,1,42446
272535,1,1,42447
272536,2,3,42447
272537,1,1,42448
272538,2,1,42448
272539,1,1,42449
272540,2,1,42449
272541,1,1,42450
272542,2,1,42450
272543,1,1,42451
272544,2,1,42451
272545,1,1,42452
272546,2,4,42452
272547,1,1,42453
272548,2,1,42453
272549,1,1,42454
272550,2,1,42454
272551,1,1,42455
272552,2,4,42455
272553,1,1,42456
272554,2,1,42456
272555,1,1,42457
272556,2,1,42457
272557,1,1,42458
272558,2,1,42458
272559,1,1,42459
272560,2,1,42459
272561,1,1,42460
272562,2,1,42460
272563,1,1,42461
272564,2,1,42461
272565,1,1,42462
272566,2,1,42462
272567,1,1,42463
272568,2,1,42463
272569,1,1,42464
272570,2,1,42464
272571,1,1,42465
272572,2,1,42465
272573,1,1,42466
272574,2,1,42466
272575,1,1,42467
272576,2,1,42467
272577,1,1,42468
272578,2,1,42468
272579,1,1,42469
272580,2,1,42469
272581,1,1,42470
272582,2,1,42470
272583,1,1,42471
272584,2,1,42471
272585,1,1,42472
272586,2,1,42472
272587,1,1,42473
272588,2,1,42473
272589,1,1,42474
272590,2,1,42474
272591,1,1,42475
272592,2,1,42475
272593,1,1,42476
272594,2,1,42476
272595,1,1,42477
272596,2,1,42477
272597,1,1,42478
272598,2,1,42478
272599,1,1,42479
272600,2,1,42479
272601,1,1,42480
272602,2,1,42480
272603,1,1,42481
272604,2,1,42481
272605,1,1,42482
272606,2,4,42482
272607,1,1,42483
272608,2,1,42483
272609,1,1,42484
272610,2,1,42484
272611,1,1,42485
272612,2,1,42485
272613,1,1,42486
272614,2,1,42486
272615,1,1,42487
272616,2,1,42487
272617,1,1,42488
272618,2,1,42488
272619,1,1,42489
272620,2,1,42489
272621,1,1,42490
272622,2,1,42490
272623,1,1,42491
272624,2,4,42491
272625,1,1,42492
272626,2,1,42492
272627,1,1,42493
272628,2,1,42493
272629,1,1,42494
272630,2,1,42494
272631,1,1,42495
272632,2,1,42495
272633,1,1,42496
272634,2,1,42496
272635,1,1,42497
272636,2,1,42497
272637,1,1,42498
272638,2,1,42498
272639,1,1,42499
272640,2,1,42499
272641,1,1,42500
272642,2,1,42500
272643,1,1,42501
272644,2,1,42501
272645,1,1,42502
272646,2,1,42502
272647,1,1,42503
272648,2,1,42503
272649,1,1,42504
272650,2,1,42504
272651,1,1,42505
272652,2,1,42505
272653,1,1,42506
272654,2,1,42506
272655,1,1,42507
272656,2,1,42507
272657,1,1,42508
272658,2,1,42508
272659,1,1,42509
272660,2,4,42509
272661,1,1,42510
272662,2,1,42510
272663,1,1,42511
272664,2,4,42511
272665,1,1,42512
272666,2,1,42512
272667,1,1,42513
272668,2,1,42513
272669,1,1,42514
272670,2,1,42514
272671,1,1,42515
272672,2,1,42515
272673,1,1,42516
272674,2,1,42516
272675,1,1,42517
272676,2,1,42517
272677,1,1,42518
272678,2,1,42518
272679,1,1,42519
272680,2,1,42519
272681,1,1,42520
272682,2,1,42520
272683,1,1,42521
272684,2,1,42521
272685,1,1,42522
272686,2,1,42522
272687,1,1,42523
272688,2,1,42523
272689,1,1,42524
272690,2,1,42524
272691,1,1,42525
272692,2,1,42525
272693,1,1,42526
272694,2,4,42526
272695,1,1,42527
272696,2,1,42527
272697,1,1,42528
272698,2,1,42528
272699,1,1,42529
272700,2,1,42529
272701,1,1,42530
272702,2,1,42530
272703,1,1,42531
272704,2,1,42531
272705,1,1,42532
272706,2,1,42532
272707,1,1,42533
272708,2,1,42533
272709,1,1,42534
272710,2,1,42534
272711,1,1,42535
272712,2,1,42535
272713,1,1,42536
272714,2,1,42536
272715,1,1,42537
272716,2,4,42537
272717,1,1,42538
272718,2,1,42538
272719,1,1,42539
272720,2,4,42539
272721,1,1,42540
272722,2,1,42540
272723,1,1,42541
272724,2,1,42541
272725,1,1,42542
272726,2,1,42542
272727,1,1,42543
272728,2,1,42543
272729,1,1,42544
272730,2,1,42544
272731,1,1,42545
272732,2,1,42545
272733,1,1,42546
272734,2,1,42546
272735,1,1,42547
272736,2,1,42547
272737,1,1,42548
272738,2,1,42548
272739,1,1,42549
272740,2,1,42549
272741,1,1,42550
272742,2,1,42550
272743,1,1,42551
272744,2,1,42551
272745,1,1,42552
272746,2,1,42552
272747,1,1,42553
272748,2,1,42553
272749,1,1,42554
272750,2,4,42554
272751,1,1,42555
272752,2,1,42555
272753,1,1,42556
272754,2,1,42556
272755,1,1,42557
272756,2,1,42557
272757,1,1,42558
272758,2,1,42558
272759,1,1,42559
272760,2,1,42559
272761,1,1,42560
272762,2,4,42560
272763,1,1,42561
272764,2,1,42561
272765,1,1,42562
272766,2,4,42562
272767,1,1,42563
272768,2,1,42563
272769,1,1,42564
272770,2,1,42564
272771,1,1,42565
272772,2,4,42565
272773,1,1,42566
272774,2,1,42566
272775,1,1,42567
272776,2,1,42567
272777,1,1,42568
272778,2,4,42568
272779,1,1,42569
272780,2,4,42569
272781,1,1,42570
272782,2,1,42570
272783,1,1,42571
272784,2,1,42571
272785,1,1,42572
272786,2,1,42572
272787,1,1,42573
272788,2,1,42573
272789,1,1,42574
272790,2,1,42574
272791,1,1,42575
272792,2,1,42575
272793,1,1,42576
272794,2,1,42576
272795,1,1,42577
272796,2,1,42577
272797,1,1,42578
272798,2,1,42578
272799,1,1,42579
272800,2,1,42579
272801,1,1,42580
272802,2,1,42580
272803,1,1,42581
272804,2,3,42581
272805,1,1,42582
272806,2,1,42582
272807,1,1,42583
272808,2,1,42583
272809,1,1,42584
272810,2,1,42584
272811,1,1,42585
272812,2,1,42585
272813,1,1,42586
272814,2,1,42586
272815,1,1,42587
272816,2,1,42587
272817,1,1,42588
272818,2,1,42588
272819,1,1,42589
272820,2,1,42589
272821,1,1,42590
272822,2,1,42590
272823,1,1,42591
272824,2,1,42591
272825,1,1,42592
272826,2,1,42592
272827,1,1,42593
272828,2,4,42593
272829,1,1,42594
272830,2,4,42594
272831,1,1,42595
272832,2,1,42595
272833,1,1,42596
272834,2,1,42596
272835,1,1,42597
272836,2,1,42597
272837,1,1,42598
272838,2,1,42598
272839,1,1,42599
272840,2,1,42599
272841,1,1,42600
272842,2,1,42600
272843,1,1,42601
272844,2,1,42601
272845,1,1,42602
272846,2,1,42602
272847,1,1,42603
272848,2,1,42603
272849,1,1,42604
272850,2,1,42604
272851,1,1,42605
272852,2,4,42605
272853,1,1,42606
272854,2,1,42606
272855,1,1,42607
272856,2,1,42607
272857,1,1,42608
272858,2,4,42608
272859,1,1,42609
272860,2,3,42609
272861,1,1,42610
272862,2,4,42610
272863,1,1,42611
272864,2,1,42611
272865,1,1,42612
272866,2,1,42612
272869,1,1,42614
272870,2,1,42614
272871,1,1,42615
272872,2,1,42615
272873,1,1,42616
272874,2,1,42616
272875,1,1,42617
272876,2,1,42617
272877,1,1,42618
272878,2,1,42618
272879,1,1,42619
272880,2,4,42619
272881,1,1,42620
272882,2,1,42620
272883,1,1,42621
272884,2,4,42621
272885,1,1,42622
272886,2,1,42622
272887,1,1,42623
272888,2,1,42623
272889,1,1,42624
272890,2,4,42624
272891,1,1,42625
272892,2,1,42625
272893,1,1,42626
272894,2,4,42626
272895,1,1,42627
272896,2,3,42627
272897,1,1,42628
272898,2,1,42628
272899,1,1,42629
272900,2,1,42629
272901,1,1,42630
272902,2,1,42630
272903,1,1,42631
272904,2,1,42631
272905,1,1,42632
272906,2,1,42632
272907,1,1,42633
272908,2,4,42633
272909,1,1,42634
272910,2,4,42634
272911,1,1,42635
272912,2,4,42635
272913,1,1,42636
272914,2,1,42636
272915,1,1,42637
272916,2,4,42637
272917,1,1,42638
272918,2,1,42638
272919,1,1,42639
272920,2,1,42639
272921,1,1,42640
272922,2,1,42640
272923,1,1,42641
272924,2,1,42641
272925,1,1,42642
272926,2,1,42642
272927,1,1,42643
272928,2,1,42643
272929,1,1,42644
272930,2,1,42644
272931,1,1,42645
272932,2,1,42645
272933,1,1,42646
272934,2,1,42646
272935,1,1,42647
272936,2,1,42647
272937,1,1,42648
272938,2,1,42648
272939,1,1,42649
272940,2,1,42649
272941,1,1,42650
272942,2,1,42650
272943,1,1,42651
272944,2,1,42651
272945,1,1,42652
272946,2,1,42652
272947,1,1,42653
272948,2,1,42653
272949,1,1,42654
272950,2,1,42654
272951,1,1,42655
272952,2,1,42655
272953,1,1,42656
272954,2,1,42656
272955,1,1,42657
272956,2,1,42657
272957,1,1,42658
272958,2,1,42658
272959,1,1,42659
272960,2,1,42659
272961,1,1,42660
272962,2,1,42660
272963,1,1,42661
272964,2,1,42661
272965,1,1,42662
272966,2,1,42662
272967,1,1,42663
272968,2,1,42663
272969,1,1,42664
272970,2,1,42664
272971,1,1,42665
272972,2,4,42665
272973,1,1,42666
272974,2,1,42666
272975,1,1,42667
272976,2,1,42667
272977,1,1,42668
272978,2,1,42668
272979,1,1,42669
272980,2,1,42669
272981,1,1,42670
272982,2,1,42670
272983,1,1,42672
272984,2,1,42672
272985,1,1,42673
272986,2,1,42673
272987,1,1,42674
272988,2,1,42674
272989,1,1,42675
272990,2,1,42675
272991,1,1,42676
272992,2,1,42676
272993,1,1,42677
272994,2,1,42677
272995,1,1,42678
272996,2,1,42678
272997,1,1,42679
272998,2,1,42679
272999,1,1,42680
273000,2,1,42680
273001,1,1,42681
273002,2,3,42681
273003,1,1,42682
273004,2,1,42682
273005,1,1,42683
273006,2,1,42683
273007,1,1,42684
273008,2,1,42684
273009,1,1,42685
273010,2,1,42685
273011,1,1,42686
273012,2,1,42686
273013,1,1,42687
273014,2,4,42687
273015,1,1,42688
273016,2,1,42688
273017,1,1,42689
273018,2,1,42689
273019,1,1,42690
273020,2,1,42690
273021,1,1,42691
273022,2,1,42691
273023,1,1,42692
273024,2,1,42692
273025,1,1,42693
273026,2,1,42693
273027,1,1,42694
273028,2,1,42694
273029,1,1,42695
273030,2,1,42695
273031,1,1,42696
273032,2,1,42696
273033,1,1,42697
273034,2,1,42697
273035,1,1,42698
273036,2,1,42698
273037,1,1,42699
273038,2,1,42699
273039,1,1,42700
273040,2,4,42700
273041,1,1,42701
273042,2,1,42701
273043,1,1,42702
273044,2,1,42702
273045,1,1,42703
273046,2,1,42703
273047,1,1,42704
273048,2,1,42704
273049,1,1,42705
273050,2,1,42705
273051,1,1,42706
273052,2,1,42706
273053,1,1,42707
273054,2,1,42707
273055,1,1,42708
273056,2,1,42708
273057,1,1,42709
273058,2,1,42709
273059,1,1,42710
273060,2,1,42710
273061,1,1,42711
273062,2,1,42711
273063,1,1,42712
273064,2,1,42712
273065,1,1,42713
273066,2,1,42713
273067,1,1,42714
273068,2,1,42714
273069,1,1,42715
273070,2,1,42715
273071,1,1,42716
273072,2,1,42716
273073,1,1,42717
273074,2,1,42717
273075,1,1,42718
273076,2,1,42718
273077,1,1,42719
273078,2,1,42719
273079,1,1,42720
273080,2,1,42720
273081,1,1,42721
273082,2,1,42721
273083,1,1,42722
273084,2,1,42722
273085,1,1,42723
273086,2,1,42723
273087,1,1,42724
273088,2,1,42724
273089,1,1,42725
273090,2,1,42725
273091,1,1,42726
273092,2,1,42726
273093,1,1,42727
273094,2,1,42727
273095,1,1,42728
273096,2,1,42728
273097,1,1,42729
273098,2,1,42729
273099,1,1,42730
273100,2,1,42730
273101,1,1,42731
273102,2,1,42731
273103,1,1,42732
273104,2,1,42732
273105,1,1,42733
273106,2,1,42733
273107,1,1,42734
273108,2,1,42734
273109,1,1,42735
273110,2,1,42735
273111,1,1,42736
273112,2,1,42736
273113,1,1,42737
273114,2,1,42737
273115,1,1,42738
273116,2,1,42738
273117,1,1,42739
273118,2,1,42739
273119,1,1,42740
273120,2,1,42740
273121,1,1,42741
273122,2,1,42741
273123,1,1,42742
273124,2,1,42742
273125,1,1,42743
273126,2,1,42743
273127,1,1,42744
273128,2,1,42744
273129,1,1,42745
273130,2,1,42745
273131,1,1,42746
273132,2,1,42746
273133,1,1,42747
273134,2,1,42747
273135,1,1,42748
273136,2,1,42748
273137,1,1,42749
273138,2,1,42749
273139,1,1,42750
273140,2,1,42750
273141,1,1,42751
273142,2,1,42751
273143,1,1,42752
273144,2,4,42752
273145,1,1,42753
273146,2,1,42753
273147,1,1,42754
273148,2,1,42754
273149,1,1,42755
273150,2,1,42755
273151,1,1,42756
273152,2,1,42756
273153,1,1,42757
273154,2,1,42757
273155,1,1,42758
273156,2,4,42758
273157,1,1,42759
273158,2,1,42759
273159,1,1,42760
273160,2,4,42760
273161,1,1,42761
273162,2,1,42761
273163,1,1,42762
273164,2,1,42762
273165,1,1,42763
273166,2,4,42763
273167,1,1,42764
273168,2,4,42764
273169,1,1,42765
273170,2,1,42765
273171,1,1,42766
273172,2,1,42766
273173,1,1,42767
273174,2,1,42767
273175,1,1,42768
273176,2,1,42768
273177,1,1,42773
273178,2,1,42773
273179,1,1,42774
273180,2,1,42774
273181,1,1,42775
273182,2,1,42775
273183,1,1,42778
273184,2,1,42778
273185,1,1,42783
273186,2,4,42783
273187,1,1,42784
273188,2,1,42784
273189,1,1,42785
273190,2,1,42785
273191,1,1,42786
273192,2,1,42786
273193,1,1,42787
273194,2,4,42787
273195,1,1,42788
273196,2,1,42788
273197,1,1,42789
273198,2,1,42789
273199,1,1,42790
273200,2,4,42790
273201,1,1,42791
273202,2,1,42791
273203,1,1,42792
273204,2,1,42792
273205,1,1,42793
273206,2,1,42793
273207,1,1,42794
273208,2,4,42794
273209,1,1,42795
273210,2,1,42795
273211,1,1,42796
273212,2,1,42796
273213,1,1,42797
273214,2,1,42797
273215,1,1,42798
273216,2,1,42798
273217,1,1,42799
273218,2,4,42799
273219,1,1,42800
273220,2,1,42800
273221,1,1,42801
273222,2,1,42801
273223,1,1,42802
273224,2,1,42802
273225,1,1,42803
273226,2,1,42803
273227,1,1,42804
273228,2,1,42804
273229,1,1,42805
273230,2,1,42805
273231,1,1,42806
273232,2,1,42806
273233,1,1,42807
273234,2,1,42807
273235,1,1,42808
273236,2,1,42808
273237,1,1,42809
273238,2,4,42809
273239,1,1,42810
273240,2,4,42810
273241,1,1,42811
273242,2,1,42811
273243,1,1,42812
273244,2,1,42812
273245,1,1,42813
273246,2,1,42813
273247,1,1,42814
273248,2,1,42814
273249,1,1,42815
273250,2,4,42815
273251,1,1,42816
273252,2,1,42816
273253,1,1,42817
273254,2,3,42817
273255,1,1,42818
273256,2,1,42818
273257,1,1,42819
273258,2,1,42819
273259,1,1,42820
273260,2,1,42820
273261,1,1,42821
273262,2,1,42821
273263,1,1,42822
273264,2,1,42822
273265,1,1,42823
273266,2,4,42823
273267,1,1,42824
273268,2,1,42824
273269,1,1,42825
273270,2,1,42825
273271,1,1,42826
273272,2,1,42826
273273,1,1,42827
273274,2,1,42827
273275,1,1,42828
273276,2,4,42828
273277,1,1,42829
273278,2,1,42829
273279,1,1,42830
273280,2,1,42830
273281,1,1,42831
273282,2,4,42831
273283,1,1,42832
273284,2,4,42832
273285,1,1,42833
273286,2,1,42833
273287,1,1,42834
273288,2,1,42834
273289,1,1,42835
273290,2,1,42835
273291,1,1,42836
273292,2,1,42836
273293,1,1,42837
273294,2,4,42837
273295,1,1,42838
273296,2,1,42838
273297,1,1,42839
273298,2,4,42839
273299,1,1,42840
273300,2,1,42840
273301,1,1,42841
273302,2,1,42841
273303,1,1,42842
273304,2,1,42842
273305,1,1,42843
273306,2,1,42843
273307,1,1,42844
273308,2,4,42844
273309,1,1,42845
273310,2,1,42845
273311,1,1,42846
273312,2,1,42846
273313,1,1,42847
273314,2,4,42847
273315,1,1,42848
273316,2,4,42848
273317,1,1,42849
273318,2,1,42849
273319,1,1,42850
273320,2,1,42850
273321,1,1,42851
273322,2,1,42851
273323,1,1,42852
