uid,coordinateX,coordinateY,slide,annoId,orderIdx
42520,32685,17788,7,42520,
42521,32010,17701,7,42521,
42522,32111,18199,7,42522,
42523,32292,17881,7,42523,
42524,32316,17933,7,42524,
42525,32341,17970,7,42525,
42526,32382,17605,7,42526,
42527,31913,18898,7,42527,
42528,32055,18486,7,42528,
42529,32279,18344,7,42529,
42530,32280,18481,7,42530,
42531,32597,18555,7,42531,
42532,32612,18279,7,42532,
42533,31794,19077,7,42533,
42534,31945,19435,7,42534,
42535,32752,19810,7,42535,
42536,32161,20005,7,42536,
42537,31990,20434,7,42537,
42538,32057,20750,7,42538,
42539,32346,20464,7,42539,
42540,32491,20783,7,42540,
42541,32595,20845,7,42541,
42542,32956,21113,7,42542,
42543,32973,21283,7,42543,
42544,31831,21356,7,42544,
42545,31902,20969,7,42545,
42546,31902,22055,7,42546,
42547,32153,21673,7,42547,
42548,31849,22757,7,42548,
42549,31674,22480,7,42549,
42550,32342,22318,7,42550,
42551,32362,22775,7,42551,
42552,31745,23315,7,42552,
42553,32901,23478,7,42553,
42554,32987,23131,7,42554,
42555,31654,23042,7,42555,
42556,32405,23191,7,42556,
42557,32433,23577,7,42557,
42558,32732,24043,7,42558,
42559,32783,23799,7,42559,
42560,32839,23991,7,42560,
42561,32960,24120,7,42561,
42562,32353,23742,7,42562,
42563,32405,23861,7,42563,
42564,32506,23917,7,42564,
42565,32767,24560,7,42565,
42566,31988,24505,7,42566,
42567,32032,24757,7,42567,
42568,32042,24639,7,42568,
42569,32291,24548,7,42569,
42570,32497,24971,7,42570,
42571,32640,25337,7,42571,
42572,32822,25587,7,42572,
42573,32153,25616,7,42573,
42574,32188,25183,7,42574,
42575,32333,25081,7,42575,
42576,32780,26187,7,42576,
42577,32900,25886,7,42577,
42578,32427,26238,7,42578,
42579,32987,26416,7,42579,
42580,32010,26470,7,42580,
42581,32859,27312,7,42581,
42582,32043,27628,7,42582,
42583,32078,27595,7,42583,
42584,32206,27704,7,42584,
42585,32774,28786,7,42585,
42586,32076,28477,7,42586,
42587,32115,28583,7,42587,
42588,32129,28500,7,42588,
42589,32863,29145,7,42589,
42590,31853,29549,7,42590,
42591,32672,30247,7,42591,
42592,32981,29810,7,42592,
42593,32631,30578,7,42593,
42594,32972,30592,7,42594,
42595,32159,31844,7,42595,
42596,31681,32110,7,42596,
42597,32175,32546,7,42597,
42598,32547,32967,7,42598,
42599,32647,33327,7,42599,
42600,32651,33825,7,42600,
42601,32735,34280,7,42601,
42602,31672,34302,7,42602,
42603,32108,33984,7,42603,
42604,32870,34900,7,42604,
42605,32629,35368,7,42605,
42606,32994,35697,7,42606,
42607,32177,35617,7,42607,
42608,32535,35275,7,42608,
42609,32885,36706,7,42609,
42610,32457,37361,7,42610,
42611,32227,38189,7,42611,
42612,32569,38300,7,42612,
42614,31974,39819,7,42614,
42615,32409,39459,7,42615,
42616,31972,41052,7,42616,
42617,32228,41671,7,42617,
42618,32896,43780,7,42618,
42619,32309,44637,7,42619,
42620,32921,46337,7,42620,
42621,32996,46307,7,42621,
42622,32657,46889,7,42622,
42623,31981,47723,7,42623,
42624,32780,48006,7,42624,
42625,32922,49074,7,42625,
42626,32526,48682,7,42626,
42627,32133,52384,7,42627,
42628,32433,52159,7,42628,
42629,32871,53120,7,42629,
42630,32255,53359,7,42630,
42631,31988,54830,7,42631,
42632,32566,55609,7,42632,
42633,31715,56612,7,42633,
42634,32719,57986,7,42634,
42635,32061,59430,7,42635,
42636,32452,59770,7,42636,
42637,32130,60888,7,42637,
42638,32449,71835,7,42638,
42639,34001,10266,7,42639,
42640,34002,10164,7,42640,
42641,34015,10447,7,42641,
42642,34115,10538,7,42642,
42643,34130,10602,7,42643,
42644,34147,10318,7,42644,
42645,34228,10572,7,42645,
42646,34286,10322,7,42646,
42647,34374,10622,7,42647,
42648,33161,10463,7,42648,
42649,33178,10244,7,42649,
42650,33329,10665,7,42650,
42651,33384,10308,7,42651,
42652,33417,10682,7,42652,
42653,33451,10606,7,42653,
42654,33486,10747,7,42654,
42655,33697,10728,7,42655,
42656,33743,10352,7,42656,
42657,33760,10441,7,42657,
42658,33079,10527,7,42658,
42659,33825,10735,7,42659,
42660,33833,10288,7,42660,
42661,33843,10363,7,42661,
42662,33844,10519,7,42662,
42663,33858,10659,7,42663,
42664,33864,10584,7,42664,
42665,33086,10358,7,42665,
42666,33905,10770,7,42666,
42667,33910,10468,7,42667,
42668,33949,10502,7,42668,
42669,34016,11072,7,42669,
42670,34039,10972,7,42670,
42672,34063,11294,7,42672,
42673,33108,11238,7,42673,
42674,34097,11015,7,42674,
42675,34100,10855,7,42675,
42676,34176,11272,7,42676,
42677,34239,11204,7,42677,
42678,34262,10923,7,42678,
42679,34278,11349,7,42679,
42680,34303,11137,7,42680,
42681,34322,11221,7,42681,
42682,34325,11378,7,42682,
42683,34342,11438,7,42683,
42684,33483,11055,7,42684,
42685,33948,10927,7,42685,
42686,34198,11760,7,42686,
42687,34204,11807,7,42687,
42688,34249,11525,7,42688,
42689,34250,11804,7,42689,
42690,34259,11731,7,42690,
42691,34269,11923,7,42691,
42692,34305,12096,7,42692,
42693,34325,11659,7,42693,
42694,34325,11936,7,42694,
42695,34328,11970,7,42695,
42696,34341,11611,7,42696,
42697,34372,11546,7,42697,
42698,33136,12284,7,42698,
42699,33226,12461,7,42699,
42700,33888,12298,7,42700,
42701,34255,13006,7,42701,
42702,33203,13085,7,42702,
42703,33446,13315,7,42703,
42704,33745,13177,7,42704,
42705,34058,14307,7,42705,
42706,34108,14369,7,42706,
42707,33145,14307,7,42707,
42708,33172,14372,7,42708,
42709,33415,14540,7,42709,
42710,33460,14313,7,42710,
42711,33545,14328,7,42711,
42712,33702,14630,7,42712,
42713,33132,15261,7,42713,
42714,33168,15176,7,42714,
42715,33278,15413,7,42715,
42716,33286,15344,7,42716,
42717,33035,15034,7,42717,
42718,33455,14894,7,42718,
42719,33529,15618,7,42719,
42720,33052,16198,7,42720,
42721,33120,16634,7,42721,
42722,33173,16589,7,42722,
42723,33235,16769,7,42723,
42724,33031,16441,7,42724,
42725,33464,16771,7,42725,
42726,33112,17272,7,42726,
42727,33144,16929,7,42727,
42728,33172,17166,7,42728,
42729,33194,17263,7,42729,
42730,33250,16900,7,42730,
42731,33497,17453,7,42731,
42732,33049,17459,7,42732,
42733,33515,17336,7,42733,
42734,33536,17514,7,42734,
42735,33711,16912,7,42735,
42736,34003,17877,7,42736,
42737,33029,17941,7,42737,
42738,33316,17897,7,42738,
42739,33340,17801,7,42739,
42740,33418,17692,7,42740,
42741,33436,17600,7,42741,
42742,33516,17715,7,42742,
42743,33546,17580,7,42743,
42744,33627,17842,7,42744,
42745,33805,17844,7,42745,
42746,33984,17833,7,42746,
42747,33106,18328,7,42747,
42748,33314,18647,7,42748,
42749,33439,18809,7,42749,
42750,33566,18315,7,42750,
42751,33612,18695,7,42751,
42752,34103,19508,7,42752,
42753,34189,19519,7,42753,
42754,33408,18967,7,42754,
42755,33433,19019,7,42755,
42756,33668,18941,7,42756,
42757,33754,19264,7,42757,
42758,33898,18928,7,42758,
42759,33922,19367,7,42759,
42760,33954,19262,7,42760,
42761,33969,19312,7,42761,
42762,33995,19472,7,42762,
42763,34199,20680,7,42763,
42764,33311,20332,7,42764,
42765,33406,20642,7,42765,
42766,33629,20742,7,42766,
42767,33571,21241,7,42767,
42768,33852,21474,7,42768,
42773,33180,21787,7,42773,
42774,33217,21803,7,42774,
42775,33284,21809,7,42775,
42778,34198,24247,7,42778,
42783,33800,24552,7,42783,
42784,33102,25303,7,42784,
42785,34040,25634,7,42785,
42786,34116,25224,7,42786,
42787,34314,25632,7,42787,
42788,34373,25268,7,42788,
42789,33506,25619,7,42789,
42790,33739,25558,7,42790,
42791,33796,25230,7,42791,
42792,34001,25957,7,42792,
42793,33131,25740,7,42793,
42794,34339,25778,7,42794,
42795,33348,25817,7,42795,
42796,34128,26543,7,42796,
42797,33174,26595,7,42797,
42798,33030,26591,7,42798,
42799,33723,26916,7,42799,
42800,34060,28992,7,42800,
42801,33554,28717,7,42801,
42802,33055,28781,7,42802,
42803,33896,28418,7,42803,
42804,34217,29226,7,42804,
42805,33543,29455,7,42805,
42806,33857,29078,7,42806,
42807,34285,29755,7,42807,
42808,33297,30137,7,42808,
42809,33351,30215,7,42809,
42810,33852,30172,7,42810,
42811,33398,30650,7,42811,
42812,33412,30595,7,42812,
42813,33312,31687,7,42813,
42814,33436,31299,7,42814,
42815,33136,33559,7,42815,
42816,33358,33243,7,42816,
42817,34004,34207,7,42817,
42818,34167,34355,7,42818,
42819,34257,34352,7,42819,
42820,34371,34416,7,42820,
42821,33311,34307,7,42821,
42822,33663,34387,7,42822,
42823,33793,34056,7,42823,
42824,33088,33778,7,42824,
42825,33305,34773,7,42825,
42826,33369,35086,7,42826,
42827,33420,34513,7,42827,
42828,33431,35065,7,42828,
42829,33791,35100,7,42829,
42830,33997,34797,7,42830,
42831,34021,35282,7,42831,
42832,33288,35333,7,42832,
42833,33438,35722,7,42833,
42834,33656,35326,7,42834,
42835,33897,35263,7,42835,
42836,34062,36271,7,42836,
42837,34151,36110,7,42837,
42838,34152,36180,7,42838,
42839,34180,36216,7,42839,
42840,33250,35916,7,42840,
42841,33402,36179,7,42841,
42842,33512,36065,7,42842,
42843,33064,36158,7,42843,
42844,33868,35865,7,42844,
42845,34088,37010,7,42845,
42846,34096,36762,7,42846,
42847,34109,36955,7,42847,
42848,34219,37014,7,42848,
42849,33363,37057,7,42849,
42850,33618,36695,7,42850,
42851,33842,36817,7,42851,
42852,33962,36738,7,42852,
42853,34212,37348,7,42853,
42854,34305,37201,7,42854,
42855,33662,37597,7,42855,
42856,33792,37352,7,42856,
42857,33974,37467,7,42857,
42858,34324,37841,7,42858,
42859,33443,38339,7,42859,
42860,33617,37888,7,42860,
42861,33986,37934,7,42861,
42862,34046,39239,7,42862,
42863,34197,39688,7,42863,
42864,34255,39692,7,42864,
42865,33682,39333,7,42865,
42866,33728,39461,7,42866,
42867,33798,39522,7,42867,
42868,34150,40621,7,42868,
42869,34233,40986,7,42869,
42870,33970,41715,7,42870,
42871,33630,42299,7,42871,
42872,33955,42277,7,42872,
42873,33570,42791,7,42873,
42874,33763,43026,7,42874,
42875,34058,43539,7,42875,
42876,33431,43476,7,42876,
42878,33474,46756,7,42878,
42879,33560,46808,7,42879,
42880,33603,47213,7,42880,
42881,33824,47117,7,42881,
42882,33474,47434,7,42882,
42883,33485,47779,7,42883,
42885,33232,48495,7,42885,
42886,33914,48505,7,42886,
42887,34165,48685,7,42887,
42888,33793,49119,7,42888,
42889,34031,49312,7,42889,
42890,34270,49433,7,42890,
42891,34275,49939,7,42891,
42892,34327,49856,7,42892,
42893,33739,49817,7,42893,
42894,33829,49813,7,42894,
42895,34124,50391,7,42895,
42896,33114,50042,7,42896,
42897,33161,50434,7,42897,
42898,33043,50227,7,42898,
42899,33592,52463,7,42899,
42900,33605,52083,7,42900,
42901,34021,53007,7,42901,
42902,33630,52742,7,42902,
42903,33217,53756,7,42903,
42904,33292,55784,7,42904,
42905,34073,79542,7,42905,
42906,33201,79067,7,42906,
42907,33367,79399,7,42907,
42908,33473,79368,7,42908,
42909,33878,79411,7,42909,
42910,35401,11020,7,42910,
42911,35407,11327,7,42911,
42912,35601,11295,7,42912,
42913,35672,11284,7,42913,
42914,34563,11447,7,42914,
42915,34564,10911,7,42915,
42916,34565,11280,7,42916,
42917,34611,11138,7,42917,
42918,34682,11205,7,42918,
42919,34690,11079,7,42919,
42920,34740,11245,7,42920,
42921,34793,11134,7,42921,
42922,34870,11435,7,42922,
42923,34876,11206,7,42923,
42924,34881,11342,7,42924,
42925,34902,11461,7,42925,
42926,34915,11261,7,42926,
42927,34936,10976,7,42927,
42928,34943,10954,7,42928,
42929,34948,10835,7,42929,
42930,34966,11132,7,42930,
42931,35063,11079,7,42931,
42932,35073,11350,7,42932,
42933,35090,10827,7,42933,
42934,35102,11045,7,42934,
42935,35149,11342,7,42935,
42936,34453,11098,7,42936,
42937,34453,11430,7,42937,
42938,35190,11457,7,42938,
42939,35210,11132,7,42939,
42940,35310,10884,7,42940,
42941,35336,11351,7,42941,
42942,35356,11093,7,42942,
42943,35430,11998,7,42943,
42944,35518,11915,7,42944,
42945,35572,11670,7,42945,
42946,34499,11734,7,42946,
42947,34503,11922,7,42947,
42948,35667,11982,7,42948,
42949,34505,11805,7,42949,
42950,34540,11546,7,42950,
42951,34541,11607,7,42951,
42952,34546,12067,7,42952,
42953,34549,11737,7,42953,
42954,34554,11809,7,42954,
42955,34576,12037,7,42955,
42956,34592,11577,7,42956,
42957,34624,11940,7,42957,
42958,34691,12060,7,42958,
42959,34695,11915,7,42959,
42960,34712,11801,7,42960,
42961,34737,11516,7,42961,
42962,34744,11580,7,42962,
42963,34748,11659,7,42963,
42964,34751,11821,7,42964,
42965,34772,11901,7,42965,
42966,34783,12030,7,42966,
42967,34821,12007,7,42967,
42968,34822,11605,7,42968,
42969,34835,12129,7,42969,
42970,34839,11544,7,42970,
42971,34875,11732,7,42971,
42972,34875,11857,7,42972,
42973,34884,11505,7,42973,
42974,34890,11884,7,42974,
42975,34922,11930,7,42975,
42976,34962,11751,7,42976,
42977,34963,11869,7,42977,
42978,34985,12008,7,42978,
42979,34999,11602,7,42979,
42980,34999,11919,7,42980,
42981,35009,12106,7,42981,
42982,35045,12046,7,42982,
42983,35054,11515,7,42983,
42984,35136,12128,7,42984,
42985,35170,11947,7,42985,
42986,34464,12102,7,42986,
42987,35298,11859,7,42987,
42989,35376,12317,7,42989,
42990,35395,12271,7,42990,
42991,35398,12373,7,42991,
42992,35434,12581,7,42992,
42993,35440,12445,7,42993,
42994,35465,12349,7,42994,
42995,34489,12404,7,42995,
42996,35561,12657,7,42996,
42997,35601,12306,7,42997,
42998,35718,12516,7,42998,
42999,34518,12465,7,42999,
43000,34624,12375,7,43000,
43001,34649,12449,7,43001,
43002,34669,12678,7,43002,
43003,34673,12629,7,43003,
43004,34692,12476,7,43004,
43005,34736,12754,7,43005,
43006,34828,12255,7,43006,
43007,34836,12609,7,43007,
43008,34927,12444,7,43008,
43009,34935,12662,7,43009,
43010,34968,12523,7,43010,
43011,34971,12678,7,43011,
43012,34975,12420,7,43012,
43013,34978,12633,7,43013,
43014,34990,12325,7,43014,
43015,34994,12583,7,43015,
43016,35014,12496,7,43016,
43017,35022,12424,7,43017,
43018,35023,12794,7,43018,
43019,35045,12211,7,43019,
43020,35063,12458,7,43020,
43021,35068,12654,7,43021,
43022,35087,12205,7,43022,
43023,35109,12333,7,43023,
43024,35121,12564,7,43024,
43025,35135,12488,7,43025,
43026,35173,12643,7,43026,
43027,35213,12230,7,43027,
43028,34463,12439,7,43028,
43029,35267,12465,7,43029,
43030,35274,12638,7,43030,
43031,35298,12276,7,43031,
43032,35328,12242,7,43032,
43033,35348,12584,7,43033,
43034,35383,13153,7,43034,
43035,35598,12905,7,43035,
43036,35641,13407,7,43036,
43037,35667,13320,7,43037,
43038,35714,13192,7,43038,
43039,35730,13034,7,43039,
43040,34929,13125,7,43040,
43041,35012,13057,7,43041,
43042,35072,13387,7,43042,
43043,35117,13234,7,43043,
43044,35123,13500,7,43044,
43045,35134,13178,7,43045,
43046,35198,13113,7,43046,
43047,35201,13080,7,43047,
43048,35257,13469,7,43048,
43049,35366,13049,7,43049,
43050,35453,13807,7,43050,
43051,35479,14044,7,43051,
43052,35544,13982,7,43052,
43053,35561,13584,7,43053,
43054,35574,13540,7,43054,
43055,35659,13567,7,43055,
43056,35696,13938,7,43056,
43057,35746,13729,7,43057,
43058,34542,14040,7,43058,
43059,34861,13548,7,43059,
43060,35026,13528,7,43060,
43061,35071,14050,7,43061,
43062,35200,14105,7,43062,
43063,35227,13650,7,43063,
43064,35329,13611,7,43064,
43065,35410,14922,7,43065,
43066,34808,15087,7,43066,
43067,35015,14961,7,43067,
43068,35488,15627,7,43068,
43069,35722,15572,7,43069,
43070,35733,15791,7,43070,
43071,35748,15891,7,43071,
43072,34563,15808,7,43072,
43073,34892,16009,7,43073,
43074,35006,15786,7,43074,
43075,35039,16033,7,43075,
43076,35275,16097,7,43076,
43077,34881,16423,7,43077,
43078,34922,16484,7,43078,
43079,34961,16495,7,43079,
43080,35092,16793,7,43080,
43081,35186,16489,7,43081,
43082,35186,16615,7,43082,
43083,35233,16603,7,43083,
43084,34571,17128,7,43084,
43085,34668,17441,7,43085,
43086,34923,17097,7,43086,
43087,35096,17494,7,43087,
43088,34720,18005,7,43088,
43089,34964,17776,7,43089,
43090,34972,17841,7,43090,
43091,35202,18112,7,43091,
43092,35438,18557,7,43092,
43093,35475,18295,7,43093,
43094,35493,18490,7,43094,
43095,35561,18632,7,43095,
43096,35566,18892,7,43096,
43097,35593,18735,7,43097,
43098,35613,18646,7,43098,
43099,35718,18734,7,43099,
43100,35718,18800,7,43100,
43101,35255,18251,7,43101,
43102,35271,18284,7,43102,
43103,35338,18624,7,43103,
43104,35496,19982,7,43104,
43105,34594,20130,7,43105,
43106,35689,21639,7,43106,
43107,35742,21799,7,43107,
43108,34401,21805,7,43108,
43109,34427,22190,7,43109,
43110,34484,22710,7,43110,
43111,34490,22357,7,43111,
43112,34798,23427,7,43112,
43113,34880,23296,7,43113,
43115,35044,25083,7,43115,
43116,35147,25368,7,43116,
43117,35384,26019,7,43117,
43118,35487,25994,7,43118,
43119,34497,26057,7,43119,
43120,34430,25828,7,43120,
43121,35099,26273,7,43121,
43122,35518,26740,7,43122,
43123,34992,26561,7,43123,
43125,35062,26993,7,43125,
43126,35066,26825,7,43126,
43127,34486,27443,7,43127,
43128,35572,27342,7,43128,
43129,35747,27479,7,43129,
43130,34567,27199,7,43130,
43131,35402,28016,7,43131,
43132,34557,28026,7,43132,
43133,34794,28124,7,43133,
43134,34937,28294,7,43134,
43135,34948,28134,7,43135,
43136,34995,27945,7,43136,
43137,35027,27845,7,43137,
43138,35180,27846,7,43138,
43139,34468,28142,7,43139,
43140,34888,29247,7,43140,
43141,35258,29465,7,43141,
43142,35278,29315,7,43142,
43143,35710,30121,7,43143,
43144,35536,31443,7,43144,
43145,34449,31124,7,43145,
43146,35349,31659,7,43146,
43147,35717,33339,7,43147,
43148,35389,34129,7,43148,
43149,34751,34332,7,43149,
43150,35219,34301,7,43150,
43151,35339,33981,7,43151,
43152,35495,34983,7,43152,
43153,34817,34977,7,43153,
43154,35092,34450,7,43154,
43155,35202,34457,7,43155,
43156,35202,34802,7,43156,
43157,34507,35462,7,43157,
43158,34550,35153,7,43158,
43159,34747,35374,7,43159,
43160,34854,35382,7,43160,
43161,34424,35166,7,43161,
43162,34932,35387,7,43162,
43163,35201,35175,7,43163,
43164,34478,36399,7,43164,
43165,34481,36322,7,43165,
43166,35537,36029,7,43166,
43168,34600,36198,7,43168,
43169,34401,35887,7,43169,
43170,34674,35957,7,43170,
43171,35099,36193,7,43171,
43172,35154,36125,7,43172,
43173,34459,36126,7,43173,
43174,35355,36098,7,43174,
43175,35367,36368,7,43175,
43176,35439,37013,7,43176,
43177,34514,37125,7,43177,
43178,34577,37055,7,43178,
43179,34680,36885,7,43179,
43180,34691,36969,7,43180,
43181,34704,36484,7,43181,
43182,34930,36727,7,43182,
43183,35142,36977,7,43183,
43184,35334,37104,7,43184,
43185,35667,37407,7,43185,
43186,35713,37516,7,43186,
43187,34793,37281,7,43187,
43188,34486,38471,7,43188,
43189,35592,38050,7,43189,
43190,35690,38411,7,43190,
43191,35713,38081,7,43191,
43192,34546,38081,7,43192,
43193,35615,38824,7,43193,
43194,35743,38504,7,43194,
43195,34662,39039,7,43195,
43196,34719,38924,7,43196,
43197,34796,39085,7,43197,
43198,34943,38646,7,43198,
43199,34606,39376,7,43199,
43200,34754,39704,7,43200,
43201,34770,39471,7,43201,
43202,34842,39562,7,43202,
43203,34543,40319,7,43203,
43204,35162,40325,7,43204,
43205,34877,40825,7,43205,
43206,35240,41122,7,43206,
43207,35282,40747,7,43207,
43208,35492,41572,7,43208,
43209,35558,41271,7,43209,
43212,34853,41505,7,43212,
43213,35356,41223,7,43213,
43214,35661,41943,7,43214,
43215,35673,41900,7,43215,
43216,35620,43009,7,43216,
43217,35717,42835,7,43217,
43218,34613,42861,7,43218,
43219,34652,43063,7,43219,
43220,35230,42630,7,43220,
43221,34633,43695,7,43221,
43222,35013,43313,7,43222,
43223,35748,44228,7,43223,
43224,35117,44509,7,43224,
